gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2403801382	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/1dd2cb84-69d8-48d0-be43-812aaa2a78f2_image.jpg			Snor hengende fra nebbet							© All rights reserved	Bjørg Støen
2403689972	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/482942.jpg										© All rights reserved	Brage Bærheim
2403689972	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/482943.jpg										© All rights reserved	Brage Bærheim
2403240410	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/483228.jpg										© All rights reserved	Gunn Nyborg
2403240410	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/483227.jpg										© All rights reserved	Gunn Nyborg
2403220894	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/f99c4886-16e2-4f42-b595-27e0a472f9c2_image.jpg										© All rights reserved	Øyvind Aas
2402924121	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/12/e61dafa0-8bb4-473d-975d-b3e0e4c59e95_image.jpg										© All rights reserved	Odd Rygh
2402924121	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/12/41edeb55-8e7b-431b-812e-78cb6aad7146_image.jpg										© All rights reserved	Odd Rygh
2402924121	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/12/06ab9a7b-40f8-4626-acdc-c2f3395ad069_image.jpg										© All rights reserved	Odd Rygh
2402412218	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/484461.jpg			Har dessverre ikke flere bilder... Her er nærbilde av foten							© All rights reserved	Brage Bærheim
2402412218	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/484460.jpg			Noen som vet hvor denne skal rapporteres og eventuelt hvor den kommer fra?  Metallringen begynner me							© All rights reserved	Brage Bærheim
2402306324	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/233415.jpg			Svært kraftig streking i hodet på dette individet får tankene å gå mot amerikagrå. Spesielt i disse							© All rights reserved	Eirik Grønningsæter
2402268128	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/160968.jpg			1k							© All rights reserved	Thomas Kvalnes
2402249233	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/396512.jpg										© All rights reserved	Bjørg Støen
2402249233	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/396513.jpg										© All rights reserved	Bjørg Støen
2402249233	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/396514.jpg										© All rights reserved	Bjørg Støen
2402249233	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/396515.jpg										© All rights reserved	Bjørg Støen
2402131548	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/191818.jpg										© All rights reserved	Arnold Lorentsen
2402110169	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/229550.jpg										© All rights reserved	Hans Einar Ring [1960–2017]
2402110169	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/229549.jpg			Ønsker kommentarer på årsaken til at individet mangler det meste av svømmehud.							© All rights reserved	Hans Einar Ring [1960–2017]
2401909279	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/398483.jpg										© All rights reserved	Jan Ove Bratset
2401909279	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/398484.jpg										© All rights reserved	Jan Ove Bratset
2401909279	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/398485.jpg										© All rights reserved	Jan Ove Bratset
2401909279	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/398482.jpg										© All rights reserved	Jan Ove Bratset
2401855561	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/00dde70b-e285-41d6-aab6-d5818508cdb0_image.jpg										© All rights reserved	Vegard Aksnes
2401855561	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/63433a68-88ad-49e9-8cf8-bac50ab85e24_image.jpg										© All rights reserved	Vegard Aksnes
2401781675	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/439518.jpg										© All rights reserved	Gunnar Stenhaug
2401767183	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/238200.jpg										© All rights reserved	Hans Einar Ring [1960–2017]
2401767183	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/238201.jpg										© All rights reserved	Hans Einar Ring [1960–2017]
2401767183	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/238202.jpg										© All rights reserved	Hans Einar Ring [1960–2017]
2401633159	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/6/7e81c0bb-9fed-47c0-aa18-304a40411cf3_image.jpg										© All rights reserved	Per Inge Værnesbranden
2401604797	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/58201.jpg										http://creativecommons.org/licenses/by/4.0/	Nils Valland
2401543855	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/422439.jpg										© All rights reserved	Odd Rygh
2401406512	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/231472.jpg										© All rights reserved	Sigurd  Bangjord
2401406512	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/231471.jpg										© All rights reserved	Sigurd  Bangjord
2401406512	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/231468.jpg										© All rights reserved	Sigurd  Bangjord
2401406512	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/231467.jpg										© All rights reserved	Sigurd  Bangjord
2401406512	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/231470.jpg										© All rights reserved	Sigurd  Bangjord
2401329644	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/d23865e0-0186-4209-8390-a3cac6075f5e_image.jpg			Dagens største på fuglebrettet...							© All rights reserved	Bjørg Støen
2401329644	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/fd946467-eeb0-4781-b86e-e2661691600e_image.jpg										© All rights reserved	Bjørg Støen
2401329644	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/4ca598b5-66de-4cb9-bbfe-35f20fab028f_image.jpg										© All rights reserved	Bjørg Støen
2401156807	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/265916.jpg										© All rights reserved	Odd Rygh
2401156807	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/266244.jpg										© All rights reserved	Odd Rygh
2400775844	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/461289.jpg										© All rights reserved	Jan Ove Bratset
2400594777	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/110477.jpg			Iris er ikke fullt så mørk lenger men øyeringen er fortsatt blodrød, nebbet med lite utpreget gonys,							© All rights reserved	Tor Bollingmo
2400594777	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/110478.jpg			2P (regnet utenfra) uten hvit subterminal flekk, 7P med liten svart flekk i utfanen. Hos argentatus							© All rights reserved	Tor Bollingmo
2400581553	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/391902.jpg										© All rights reserved	Bjørg Støen
2400424226	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/6/95955e85-6000-42e5-b4d0-40ff7f26667d_image.jpg										© All rights reserved	Per Inge Værnesbranden
2400393565	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/58064.jpg										http://creativecommons.org/licenses/by/4.0/	Nils Valland
2400344366	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/fcbe2274-c367-4ec1-adaa-a14af8b51337_image.jpg			Gråmåke							© All rights reserved	Jan-Egil Eilertsen
2400344366	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/128acc41-3cfb-4128-88f2-fd5657d0d478_image.jpg			Ungfugl							© All rights reserved	Jan-Egil Eilertsen
2400195000	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/82001.jpg										© All rights reserved	Jon Kolstad
2400071928	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/12/1549e5bc-fc18-449d-b327-726c5dffa20d_image.jpg										© All rights reserved	Jan Ove Bratset
2400028110	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/158278.jpg			1k i bildet.							© All rights reserved	Thomas Kvalnes
2399734367	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/235262.jpg										© All rights reserved	Karel Krizak
2399679243	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/105572.jpg										© All rights reserved	Kjell Erik Waclawczyk
2399632169	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/366d69e6-75d6-4d4e-969f-f09e4ff15072_image.jpg										© All rights reserved	Andreas Winnem
2399632169	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/4af19319-498b-435d-951f-00f5ea77eb98_image.jpg										© All rights reserved	Andreas Winnem
2399632169	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/77879424-7ed0-429a-b0c8-d42dc9a6a292_image.jpg										© All rights reserved	Andreas Winnem
2399632169	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/60658d9f-14dd-4f20-b492-dd9c46becaf4_image.jpg										© All rights reserved	Andreas Winnem
2399336456	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/2/7bdcf188-81d5-4625-b85c-f494e6cedd75_image.jpg										© All rights reserved	Jan Ove Bratset
2399055221	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/229339.jpg										© All rights reserved	Arnold Lorentsen
2398996245	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/87395.jpg										© All rights reserved	Per Inge Værnesbranden
2398996245	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/87396.jpg										© All rights reserved	Per Inge Værnesbranden
2398886368	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/266659.jpg										© All rights reserved	Arnold Lorentsen
2398862457	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/a8391606-14d5-40ed-a8bf-c611b530ff74_image.jpg										© All rights reserved	Bjørg Støen
2398862457	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/917b4e08-93a6-41eb-b12e-af202d64407e_image.jpg										© All rights reserved	Bjørg Støen
2398826852	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/452581.jpg			?  Noe svakt grått? på vingesp.							© All rights reserved	Svein Melum
2398826852	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/452582.jpg										© All rights reserved	Svein Melum
2398716857	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/2/40c9ed32-ef11-4848-b99c-7c1396e81748_image.jpg										© All rights reserved	Jomar Svartås
2398585899	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/386298.jpg										© All rights reserved	Edith Pettersen
2398484841	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/410584.jpg										© All rights reserved	Bjørg Støen
2398462934	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/82596.jpg										© All rights reserved	Sigurd  Bangjord
2398197807	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/161120.jpg										© All rights reserved	Jon Helle
2398193651	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/3/9f83f746-916c-4b9c-a2ac-0a3341cf90ea_image.jpg										© All rights reserved	Venke Ivarrud
2398183053	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/377497.jpg										© All rights reserved	Jan Ove Bratset
2252310136	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/5/6b7ae60d-aa78-43b2-905a-7d3cadd96006_image.jpg										© All rights reserved	Harald Dahlby
2247947647	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/5/f1757825-4cf3-4875-8985-307113e2bb12_image.jpg										© All rights reserved	Vegard Aksnes
2247921938	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/5/a0329e12-132e-4f3a-8cd9-8c0d71288e4a_image.jpg										© All rights reserved	Morten Venås
2247921938	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/5/a70df345-0ecd-4779-9001-7d6db7ce6c1b_image.jpg										© All rights reserved	Morten Venås
2027423169	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/3/978b4bac-1917-4d3b-b1d2-c59ff2b835bf_image.jpg										© All rights reserved	Arnt Stavne
2027419293	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/fd432bb3-7c08-49b5-b0fd-9978636a1ea8_image.jpg										© All rights reserved	Jan-Egil Eilertsen
2027360767	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/3/3122e063-c87a-410d-b704-64a2533954c0_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Raymond Borgen
2027360767	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/3/2abc0afa-80a4-484e-b572-b5d90a96084c_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Raymond Borgen
2027360767	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/3/b5a95fd8-64f4-4155-8451-5664366a7d72_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Raymond Borgen
2006206802	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/657c8c9a-6bb9-4a8b-8c7c-8984347d6c86_image.jpg										© All rights reserved	Siri Sofie Børseth
2006147865	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/e0ef576e-7de2-479c-a7ac-3b301461e200_image.jpg										© All rights reserved	Siri Sofie Børseth
1946436235	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/6ce8a023-7c92-4029-bd71-432088999a46_image.jpg										© All rights reserved	Ole-Kristian Antonsen
1946436235	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/fb27222b-5594-4166-a9c5-c49b884c2b37_image.jpg										© All rights reserved	Ole-Kristian Antonsen
1935042231	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/abfe0b44-31ee-46ef-99d9-1afc38267123_image.jpg										© All rights reserved	Håkon Lasse Leira
1884810614	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/7/202c7a44-5b8c-400f-8b58-cba05ac9dbeb_image.jpg										© All rights reserved	Roger Espen
1845109535	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/bf679b0a-1905-4c65-a25f-79f60e5637a0_image.jpg			Da jeg snekret fuglebrettet, var det med tanke på småfuglene...							© All rights reserved	Bjørg Støen
1844077626	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/53c4fa62-a548-44be-a3c0-a25f0e3af875_image.jpg										© All rights reserved	Arnt Stavne
1844031813	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/3/b9271694-e299-4178-a0a0-5ee4c33497f0_image.jpg										© All rights reserved	Gregorius Toonen
1825658128	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/1/a15ca33a-b46d-4360-a3bd-cbe889940a62_image.jpg										© All rights reserved	Jan Inge Svensson
1825592585	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/11/7017279a-5611-4b67-84ab-bc5c94d0504d_image.jpg										© All rights reserved	Ole Andreas Forseth
1824399426	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/11/c7f975c3-b033-4f4f-9414-61d5dece8b8c_image.jpg			Hvite flekker på vingene!							© All rights reserved	Harald Dahlby
1823874013	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/1/35e77952-2d0b-49d1-bed3-f36349874b1c_image.jpg										© All rights reserved	Jan-Egil Eilertsen
1823296301	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/10/cdc90772-f697-4588-a39c-18eb0ff29918_image.jpg			"""omissus"" farget"							http://creativecommons.org/licenses/by/4.0/	Are Nakrem
1823102590	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/10/22eae2ce-8073-45e0-b77a-c0cf2959dbbe_image.jpg										© All rights reserved	Eli Gates
1823047803	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/9/f9b3848e-f458-4f1c-8f7e-797b2a09eb73_image.jpg										© All rights reserved	Paul Shimmings
1823047803	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/9/8f701fac-362f-4e2d-8e12-59097d24e969_image.jpg										© All rights reserved	Paul Shimmings
1823047803	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/9/26195d9b-99f4-4367-86d3-2c6a9c4c403a_image.jpg										© All rights reserved	Paul Shimmings
1823047803	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/9/6e8f5b56-1f52-470c-9a8a-cb33f07e0ddd_image.jpg										© All rights reserved	Paul Shimmings
