gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3421011172	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202105072550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Midtre Syndin	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.06288	8.69747	5000.0		1045.0	115.0			2021-06-17T00:00:00	17	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202105072550				CC_BY_4_0					2022-09-08T13:51:56.596Z		
3421011149	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118582550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Ballangen	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.33531	16.89481	5000.0		510.0	150.0			2021-06-19T00:00:00	19	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118582550				CC_BY_4_0					2022-09-08T13:51:56.522Z		
3421010891	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202119102550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Lonkan	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.05494	16.95589	5000.0		195.0	175.0			2021-06-09T00:00:00	9	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202119102550				CC_BY_4_0					2022-09-08T13:51:55.810Z		
3421010838	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202119332580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Storsandneset	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.87583	21.22004	5000.0		120.0	120.0			2021-06-11T00:00:00	11	6	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202119332580				CC_BY_4_0					2022-09-08T13:51:55.652Z		
3421010832	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202119332560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Storsandneset	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.87583	21.22004	5000.0		120.0	120.0			2021-06-11T00:00:00	11	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202119332560				CC_BY_4_0					2022-09-08T13:51:55.640Z		
3421010826	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202119332550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Storsandneset	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.87583	21.22004	5000.0		120.0	120.0			2021-06-11T00:00:00	11	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202119332550				CC_BY_4_0					2022-09-08T13:51:55.636Z		
3421010693	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202119252550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Jávreoaivvit	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.49512	21.20327	5000.0		875.0	45.0			2021-06-27T00:00:00	27	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202119252550				CC_BY_4_0					2022-09-08T13:51:55.226Z		
3421010588	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116172550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Gardkleppen	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.1476	11.83969	5000.0		850.0	50.0			2021-06-23T00:00:00	23	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116172550				CC_BY_4_0					2022-09-08T13:51:54.916Z		
3421010523	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114162560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Sandal	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.49265	5.23564	5000.0		100.0	100.0			2021-05-23T00:00:00	23	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114162560				CC_BY_4_0					2022-09-08T13:51:54.670Z		
3421010520	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202115222560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Skardsøya	Møre og Romsdal	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.31594	8.61601	5000.0		150.0	50.0			2021-05-28T00:00:00	28	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202115222560				CC_BY_4_0					2022-09-08T13:51:54.669Z		
3421010507	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114162550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Sandal	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.49265	5.23564	5000.0		100.0	100.0			2021-05-23T00:00:00	23	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114162550				CC_BY_4_0					2022-09-08T13:51:54.569Z		
3421010505	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202115222580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Skardsøya	Møre og Romsdal	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.31594	8.61601	5000.0		150.0	50.0			2021-05-28T00:00:00	28	5	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202115222580				CC_BY_4_0					2022-09-08T13:51:54.551Z		
3421010365	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118532550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Storfjorden	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.16224	13.83071	5000.0		130.0	130.0			2021-06-12T00:00:00	12	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118532550				CC_BY_4_0					2022-09-08T13:51:54.288Z		
3421010358	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118532580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Storfjorden	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.16224	13.83071	5000.0		130.0	130.0			2021-06-12T00:00:00	12	6	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118532580				CC_BY_4_0					2022-09-08T13:51:54.274Z		
3421010354	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118532570	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus fuscus		SPECIES	Larus fuscus Linnaeus, 1758	Larus fuscus		NO	Storfjorden	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.16224	13.83071	5000.0		130.0	130.0			2021-06-12T00:00:00	12	6	2021	2481174	2481174	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118532570				CC_BY_4_0					2022-09-08T13:51:54.268Z		
3421010352	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118532560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Storfjorden	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.16224	13.83071	5000.0		130.0	130.0			2021-06-12T00:00:00	12	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118532560				CC_BY_4_0					2022-09-08T13:51:54.263Z		
3421010247	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117352550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Saglia	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	65.07119	11.98754	5000.0		100.0	100.0			2021-06-01T00:00:00	1	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117352550				CC_BY_4_0					2022-09-08T13:51:54.017Z		
3421010229	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111072560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Mosterøy	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.06417	5.55407	5000.0		65.0	65.0			2021-05-30T00:00:00	30	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111072560				CC_BY_4_0					2022-09-08T13:51:53.899Z		
3421010228	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111072570	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus fuscus		SPECIES	Larus fuscus Linnaeus, 1758	Larus fuscus		NO	Mosterøy	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.06417	5.55407	5000.0		65.0	65.0			2021-05-30T00:00:00	30	5	2021	2481174	2481174	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111072570				CC_BY_4_0					2022-09-08T13:51:53.900Z		
3421010015	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114142580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Bygstad	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.34789	5.65293	5000.0		90.0	90.0			2021-05-22T00:00:00	22	5	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114142580				CC_BY_4_0					2022-09-08T13:51:53.403Z		
3421010002	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202114142550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Bygstad	Vestland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.34789	5.65293	5000.0		90.0	90.0			2021-05-22T00:00:00	22	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202114142550				CC_BY_4_0					2022-09-08T13:51:53.377Z		
3421009857	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118552550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Kjøpsvik	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.13643	16.36171	5000.0		240.0	220.0			2021-06-14T00:00:00	14	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118552550				CC_BY_4_0					2022-09-08T13:51:52.960Z		
3421009845	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120662550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Njunesvarri	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	70.37274	29.05505	5000.0		320.0	40.0			2021-06-28T00:00:00	28	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120662550				CC_BY_4_0					2022-09-08T13:51:52.932Z		
3421009782	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117362550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Storgåsvatnet	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	65.10994	13.20128	5000.0		575.0	75.0			2021-06-23T00:00:00	23	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117362550				CC_BY_4_0					2022-09-08T13:51:52.777Z		
3421009513	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202115192550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Lang-urda	Møre og Romsdal	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.04022	8.96923	5000.0		400.0	100.0			2021-06-05T00:00:00	5	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202115192550				CC_BY_4_0					2022-09-08T13:51:52.051Z		
3421009434	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104372550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Elgå	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.15419	12.03659	5000.0		750.0	50.0			2021-06-18T00:00:00	18	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104372550				CC_BY_4_0					2022-09-08T13:51:51.858Z		
3421009412	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118272550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Aldersund	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	66.40022	13.14471	5000.0		50.0	30.0			2021-06-05T00:00:00	5	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118272550				CC_BY_4_0					2022-09-08T13:51:51.762Z		
3421009411	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118272560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Aldersund	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	66.40022	13.14471	5000.0		50.0	30.0			2021-06-05T00:00:00	5	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118272560				CC_BY_4_0					2022-09-08T13:51:51.762Z		
3421009376	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118042550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Skotnes	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	65.25439	12.34176	5000.0		125.0	125.0			2021-06-04T00:00:00	4	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118042550				CC_BY_4_0					2022-09-08T13:51:51.645Z		
3421009259	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116142550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Meldal	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.05109	9.74483	5000.0		175.0	45.0			2021-06-01T00:00:00	1	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116142550				CC_BY_4_0					2022-09-08T13:51:51.172Z		
3421009192	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117152550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Ø for Lille Blåfjellvatnet	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	64.10607	13.61032	5000.0		700.0	100.0			2021-06-26T00:00:00	26	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117152550				CC_BY_4_0					2022-09-08T13:51:50.970Z		
3421009172	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104132550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Indset	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	61.02977	11.46965	5000.0		240.0	40.0			2021-06-04T00:00:00	4	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104132550				CC_BY_4_0					2022-09-08T13:51:50.936Z		
3421009114	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202111042580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Klopsteinen	Rogaland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	58.63081	5.79101	5000.0		235.0	15.0			2021-05-29T00:00:00	29	5	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202111042580				CC_BY_4_0					2022-09-08T13:51:50.833Z		
3421009102	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202117142550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Grønningen	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	64.10582	12.96686	5000.0		525.0	75.0			2021-06-17T00:00:00	17	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202117142550				CC_BY_4_0					2022-09-08T13:51:50.771Z		
3421009098	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202116152550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Holtsjøen	Trøndelag	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	63.11352	10.80671	5000.0		625.0	75.0			2021-06-09T00:00:00	9	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202116152550				CC_BY_4_0					2022-09-08T13:51:50.760Z		
3421009072	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202115182550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Rinnhatten	Møre og Romsdal	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.89532	9.43961	5000.0		1050.0	150.0			2021-07-02T00:00:00	2	7	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202115182550				CC_BY_4_0					2022-09-08T13:51:50.667Z		
3421009011	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120432580	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus marinus		SPECIES	Larus marinus Linnaeus, 1758	Larus marinus		NO	Straumsnes	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.81503	29.83693	5000.0		70.0	70.0			2021-06-20T00:00:00	20	6	2021	2481172	2481172	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120432580				CC_BY_4_0					2022-09-08T13:51:50.513Z		
3421009007	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120432560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Straumsnes	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.81503	29.83693	5000.0		70.0	70.0			2021-06-20T00:00:00	20	6	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120432560				CC_BY_4_0					2022-09-08T13:51:50.511Z		
3421009002	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202120432550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Straumsnes	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	69.81503	29.83693	5000.0		70.0	70.0			2021-06-20T00:00:00	20	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202120432550				CC_BY_4_0					2022-09-08T13:51:50.508Z		
3421008987	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202107032550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Holmestrand	Vestfold og Telemark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.51103	10.30726	5000.0		140.0	20.0			2021-05-29T00:00:00	29	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202107032550				CC_BY_4_0					2022-09-08T13:51:50.486Z		
3421008983	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202107032570	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus fuscus		SPECIES	Larus fuscus Linnaeus, 1758	Larus fuscus		NO	Holmestrand	Vestfold og Telemark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.51103	10.30726	5000.0		140.0	20.0			2021-05-29T00:00:00	29	5	2021	2481174	2481174	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202107032570				CC_BY_4_0					2022-09-08T13:51:50.493Z		
3421008979	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202104362550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Langsjøen	Innlandet	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	62.10681	11.60096	5000.0		730.0	20.0			2021-06-15T00:00:00	15	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202104362550				CC_BY_4_0					2022-09-08T13:51:50.451Z		
3421008977	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202107032560	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		NO	Holmestrand	Vestfold og Telemark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.51103	10.30726	5000.0		140.0	20.0			2021-05-29T00:00:00	29	5	2021	2481139	2481139	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202107032560				CC_BY_4_0					2022-09-08T13:51:50.450Z		
3421008968	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118502550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Reinoksskaret	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	67.68856	16.29886	5000.0		660.0	110.0			2021-07-10T00:00:00	10	7	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118502550				CC_BY_4_0					2022-09-08T13:51:50.437Z		
3421008912	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202118052550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Sommarsetvatnet	Nordland	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	65.2448	12.7641	5000.0		100.0	80.0			2021-06-05T00:00:00	5	6	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202118052550				CC_BY_4_0					2022-09-08T13:51:50.297Z		
3421008789	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202119032550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Leigassletta	Troms og Finnmark	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	68.64292	17.80976	5000.0		570.0	150.0			2021-07-02T00:00:00	2	7	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202119032550				CC_BY_4_0					2022-09-08T13:51:49.835Z		
3421008782	4a00502d-6342-4294-aad1-9727e5c24041	urn:catalog:NINA:TOV-E:202106022550	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus canus		SPECIES	Larus canus Linnaeus, 1758	Larus canus		NO	Kongsberg	Viken	PRESENT		46fec380-8e1d-11dd-8679-b8a03c50a862	59.62798	9.67275	5000.0		240.0	90.0			2021-05-28T00:00:00	28	5	2021	7982160	7982160	HUMAN_OBSERVATION		TOV - Extensive monitoring of bird in Norway	202106022550				CC_BY_4_0					2022-09-08T13:51:49.825Z		
