"X1km_square","date","insect_group","count"
"SH7038","27/6/2017 00:00:00","butterflies_moths",0
"SH7038","27/6/2017 00:00:00","honeybees",0
"SH7038","27/6/2017 00:00:00","hoverflies",0
"SH7038","27/6/2017 00:00:00","insects_other",0
"SH7038","27/6/2017 00:00:00","insects_small",0
"SH7038","27/6/2017 00:00:00","other_flies",0
"SH7038","27/6/2017 00:00:00","solitary_bees",0
"SH7038","27/6/2017 00:00:00","wasps",0
"SH7148","26/6/2017 00:00:00","all_insects_total",6
"SH7148","26/6/2017 00:00:00","beetles",0
"SH7148","26/6/2017 00:00:00","bumblebees",3
"SH7148","26/6/2017 00:00:00","butterflies_moths",0
"SH7148","26/6/2017 00:00:00","honeybees",0
"SH7148","26/6/2017 00:00:00","hoverflies",1
"SH7148","26/6/2017 00:00:00","insects_other",0
"SH7148","26/6/2017 00:00:00","insects_small",1
"SH7148","26/6/2017 00:00:00","other_flies",1
"SH7148","26/6/2017 00:00:00","solitary_bees",0
"SH7148","26/6/2017 00:00:00","wasps",0
"SH8170","21/6/2017 00:00:00","all_insects_total",5
"SH8170","21/6/2017 00:00:00","beetles",0
"SH8170","21/6/2017 00:00:00","bumblebees",1
"SH8170","21/6/2017 00:00:00","butterflies_moths",0
"SH8170","21/6/2017 00:00:00","honeybees",4
"SH8170","21/6/2017 00:00:00","hoverflies",0
"SH8170","21/6/2017 00:00:00","insects_other",0
"SH8170","21/6/2017 00:00:00","insects_small",0
"SH8170","21/6/2017 00:00:00","other_flies",0
"SH8170","21/6/2017 00:00:00","solitary_bees",0
"SH8170","21/6/2017 00:00:00","wasps",0
"SH8170","24/8/2017 00:00:00","all_insects_total",24
"SH8170","24/8/2017 00:00:00","beetles",0
"SH8170","24/8/2017 00:00:00","bumblebees",2
"SH8170","24/8/2017 00:00:00","butterflies_moths",3
"SH8170","24/8/2017 00:00:00","honeybees",1
"SH8170","24/8/2017 00:00:00","hoverflies",5
"SH8170","24/8/2017 00:00:00","insects_other",4
"SH8170","24/8/2017 00:00:00","insects_small",5
"SH8170","24/8/2017 00:00:00","other_flies",4
"SH8170","24/8/2017 00:00:00","solitary_bees",0
"SH8170","24/8/2017 00:00:00","wasps",0
"SH8170","29/8/2018 00:00:00","all_insects_total",22
"SH8170","29/8/2018 00:00:00","beetles",1
"SH8170","29/8/2018 00:00:00","bumblebees",6
"SH8170","29/8/2018 00:00:00","butterflies_moths",0
"SH8170","29/8/2018 00:00:00","honeybees",0
"SH8170","29/8/2018 00:00:00","hoverflies",8
"SH8170","29/8/2018 00:00:00","insects_other",0
"SH8170","29/8/2018 00:00:00","insects_small",0
"SH8170","29/8/2018 00:00:00","other_flies",7
"SH8170","29/8/2018 00:00:00","solitary_bees",0
"SH8170","29/8/2018 00:00:00","wasps",0
"SH8207","10/8/2018 00:00:00","all_insects_total",10
"SH8207","10/8/2018 00:00:00","beetles",0
"SH8207","10/8/2018 00:00:00","bumblebees",3
"SH8207","10/8/2018 00:00:00","butterflies_moths",0
"SH8207","10/8/2018 00:00:00","honeybees",0
"SH8207","10/8/2018 00:00:00","hoverflies",1
"SH8207","10/8/2018 00:00:00","insects_other",0
"SH8207","10/8/2018 00:00:00","insects_small",1
"SH8207","10/8/2018 00:00:00","other_flies",5
"SH8207","10/8/2018 00:00:00","solitary_bees",0
"SH8207","10/8/2018 00:00:00","wasps",0
"SH8207","18/7/2017 00:00:00","all_insects_total",1
"SH8207","18/7/2017 00:00:00","beetles",0
"SH8207","18/7/2017 00:00:00","bumblebees",1
"SH8207","18/7/2017 00:00:00","butterflies_moths",0
"SH8207","18/7/2017 00:00:00","honeybees",0
"SH8207","18/7/2017 00:00:00","hoverflies",0
"SH8207","18/7/2017 00:00:00","insects_other",0
"SH8207","18/7/2017 00:00:00","insects_small",0
"SH8207","18/7/2017 00:00:00","other_flies",0
"SH8207","18/7/2017 00:00:00","solitary_bees",0
"SH8207","18/7/2017 00:00:00","wasps",0
"SH8207","22/8/2017 00:00:00","all_insects_total",30
"SH8207","22/8/2017 00:00:00","beetles",0
"SH8207","22/8/2017 00:00:00","bumblebees",1
"SH8207","22/8/2017 00:00:00","butterflies_moths",0
"SH8207","22/8/2017 00:00:00","honeybees",0
"SH8207","22/8/2017 00:00:00","hoverflies",1
"SH8207","22/8/2017 00:00:00","insects_other",3
"SH8207","22/8/2017 00:00:00","insects_small",5
"SH8207","22/8/2017 00:00:00","other_flies",19
"SH8207","22/8/2017 00:00:00","solitary_bees",1
"SH8207","22/8/2017 00:00:00","wasps",0
"SK0484","13/6/2018 00:00:00","all_insects_total",26
"SK0484","13/6/2018 00:00:00","beetles",0
"SK0484","13/6/2018 00:00:00","bumblebees",4
"SK0484","13/6/2018 00:00:00","butterflies_moths",0
"SK0484","13/6/2018 00:00:00","honeybees",0
"SK0484","13/6/2018 00:00:00","hoverflies",8
"SK0484","13/6/2018 00:00:00","insects_other",0
"SK0484","13/6/2018 00:00:00","insects_small",0
"SK0484","13/6/2018 00:00:00","other_flies",12
"SK0484","13/6/2018 00:00:00","solitary_bees",2
"SK0484","13/6/2018 00:00:00","wasps",0
"SK0484","21/5/2018 00:00:00","all_insects_total",19
"SK0484","21/5/2018 00:00:00","beetles",0
"SK0484","21/5/2018 00:00:00","bumblebees",0
"SK0484","21/5/2018 00:00:00","butterflies_moths",0
"SK0484","21/5/2018 00:00:00","honeybees",1
"SK0484","21/5/2018 00:00:00","hoverflies",5
"SK0484","21/5/2018 00:00:00","insects_other",0
"SK0484","21/5/2018 00:00:00","insects_small",2
"SK0484","21/5/2018 00:00:00","other_flies",11
"SK0484","21/5/2018 00:00:00","solitary_bees",0
"SK0484","21/5/2018 00:00:00","wasps",0
"SK0484","28/7/2017 00:00:00","all_insects_total",7
"SK0484","28/7/2017 00:00:00","beetles",0
"SK0484","28/7/2017 00:00:00","bumblebees",2
"SK0484","28/7/2017 00:00:00","butterflies_moths",0
"SK0484","28/7/2017 00:00:00","honeybees",0
"SK0484","28/7/2017 00:00:00","hoverflies",5
"SK0484","28/7/2017 00:00:00","insects_other",0
"SK0484","28/7/2017 00:00:00","insects_small",0
"SK0484","28/7/2017 00:00:00","other_flies",0
"SK0484","28/7/2017 00:00:00","solitary_bees",0
"SK0484","28/7/2017 00:00:00","wasps",0
"SK0484","31/7/2018 00:00:00","all_insects_total",68
"SK0484","31/7/2018 00:00:00","beetles",2
"SK0484","31/7/2018 00:00:00","bumblebees",0
"SK0484","31/7/2018 00:00:00","butterflies_moths",2
"SK0484","31/7/2018 00:00:00","honeybees",0
"SK0484","31/7/2018 00:00:00","hoverflies",21
"SK0484","31/7/2018 00:00:00","insects_other",12
"SK0484","31/7/2018 00:00:00","insects_small",1
"SK0484","31/7/2018 00:00:00","other_flies",17
"SK0484","31/7/2018 00:00:00","solitary_bees",6
"SK0484","31/7/2018 00:00:00","wasps",7
"SK0484","5/9/2018 00:00:00","all_insects_total",28
"SK0484","5/9/2018 00:00:00","beetles",0
"SK0484","5/9/2018 00:00:00","bumblebees",0
"SK0484","5/9/2018 00:00:00","butterflies_moths",0
"SK0484","5/9/2018 00:00:00","honeybees",0
"SK0484","5/9/2018 00:00:00","hoverflies",11
"SK0484","5/9/2018 00:00:00","insects_other",1
"SK0484","5/9/2018 00:00:00","insects_small",3
"SK0484","5/9/2018 00:00:00","other_flies",10
"SK0484","5/9/2018 00:00:00","solitary_bees",0
"SK0484","5/9/2018 00:00:00","wasps",3
"SK1590","1/9/2017 00:00:00","all_insects_total",7
"SK1590","1/9/2017 00:00:00","beetles",0
"SK1590","1/9/2017 00:00:00","bumblebees",3
"SK1590","1/9/2017 00:00:00","butterflies_moths",0
"SK1590","1/9/2017 00:00:00","honeybees",0
"SK1590","1/9/2017 00:00:00","hoverflies",1
"SK1590","1/9/2017 00:00:00","insects_other",0
"SK1590","1/9/2017 00:00:00","insects_small",3
"SK1590","1/9/2017 00:00:00","other_flies",0
"SK1590","1/9/2017 00:00:00","solitary_bees",0
"SK1590","1/9/2017 00:00:00","wasps",0
"SK1590","17/7/2017 00:00:00","all_insects_total",8
"SK1590","17/7/2017 00:00:00","beetles",0
"SK1590","17/7/2017 00:00:00","bumblebees",0
"SK1590","17/7/2017 00:00:00","butterflies_moths",0
"SK1590","17/7/2017 00:00:00","honeybees",0
"SK1590","17/7/2017 00:00:00","hoverflies",3
"SK1590","17/7/2017 00:00:00","insects_other",0
"SK1590","17/7/2017 00:00:00","insects_small",0
"SK1590","17/7/2017 00:00:00","other_flies",5
"SK1590","17/7/2017 00:00:00","solitary_bees",0
"SK1590","17/7/2017 00:00:00","wasps",0
"SK1590","24/6/2018 00:00:00","all_insects_total",25
"SK1590","24/6/2018 00:00:00","beetles",0
"SK1590","24/6/2018 00:00:00","bumblebees",15
"SK1590","24/6/2018 00:00:00","butterflies_moths",0
"SK1590","24/6/2018 00:00:00","honeybees",0
"SK1590","24/6/2018 00:00:00","hoverflies",2
"SK1590","24/6/2018 00:00:00","insects_other",0
"SK1590","24/6/2018 00:00:00","insects_small",3
"SK1590","24/6/2018 00:00:00","other_flies",0
"SK1590","24/6/2018 00:00:00","solitary_bees",1
"SK1590","24/6/2018 00:00:00","wasps",4
"SK1590","25/7/2018 00:00:00","all_insects_total",17
"SK1590","25/7/2018 00:00:00","beetles",0
"SK1590","25/7/2018 00:00:00","bumblebees",0
"SK1590","25/7/2018 00:00:00","butterflies_moths",0
"SK1590","25/7/2018 00:00:00","honeybees",0
"SK1590","25/7/2018 00:00:00","hoverflies",0
"SK1590","25/7/2018 00:00:00","insects_other",1
"SK1590","25/7/2018 00:00:00","insects_small",10
"SK1590","25/7/2018 00:00:00","other_flies",0
"SK1590","25/7/2018 00:00:00","solitary_bees",2
"SK1590","25/7/2018 00:00:00","wasps",4
"SK1590","25/8/2018 00:00:00","all_insects_total",3
"SK1590","25/8/2018 00:00:00","beetles",0
"SK1590","25/8/2018 00:00:00","bumblebees",2
"SK1590","25/8/2018 00:00:00","butterflies_moths",0
"SK1590","25/8/2018 00:00:00","honeybees",0
"SK1590","25/8/2018 00:00:00","hoverflies",0
"SK1590","25/8/2018 00:00:00","insects_other",1
"SK1590","25/8/2018 00:00:00","insects_small",0
"SK1590","25/8/2018 00:00:00","other_flies",0
"SK1590","25/8/2018 00:00:00","solitary_bees",0
"SK1590","25/8/2018 00:00:00","wasps",0
"SK1590","29/5/2018 00:00:00","all_insects_total",0
"SK1590","29/5/2018 00:00:00","beetles",0
"SK1590","29/5/2018 00:00:00","bumblebees",0
"SK1590","29/5/2018 00:00:00","butterflies_moths",0
"SK1590","29/5/2018 00:00:00","honeybees",0
"SK1590","29/5/2018 00:00:00","hoverflies",0
"SK1590","29/5/2018 00:00:00","insects_other",0
"SK1590","29/5/2018 00:00:00","insects_small",0
"SK1590","29/5/2018 00:00:00","other_flies",0
"SK1590","29/5/2018 00:00:00","solitary_bees",0
"SK1590","29/5/2018 00:00:00","wasps",0
"SK2557","17/8/2017 00:00:00","all_insects_total",12
"SK2557","17/8/2017 00:00:00","beetles",0
"SK2557","17/8/2017 00:00:00","bumblebees",5
"SK2557","17/8/2017 00:00:00","butterflies_moths",0
"SK2557","17/8/2017 00:00:00","honeybees",0
"SK2557","17/8/2017 00:00:00","hoverflies",2
"SK2557","17/8/2017 00:00:00","insects_other",0
"SK2557","17/8/2017 00:00:00","insects_small",0
"SK2557","17/8/2017 00:00:00","other_flies",5
"SK2557","17/8/2017 00:00:00","solitary_bees",0
"SK2557","17/8/2017 00:00:00","wasps",0
"SK4706","23/5/2018 00:00:00","all_insects_total",7
"SK4706","23/5/2018 00:00:00","beetles",0
"SK4706","23/5/2018 00:00:00","bumblebees",0
"SK4706","23/5/2018 00:00:00","butterflies_moths",0
"SK4706","23/5/2018 00:00:00","honeybees",0
"SK4706","23/5/2018 00:00:00","hoverflies",0
"SK4706","23/5/2018 00:00:00","insects_other",0
"SK4706","23/5/2018 00:00:00","insects_small",2
"SK4706","23/5/2018 00:00:00","other_flies",1
"SK4706","23/5/2018 00:00:00","solitary_bees",4
"SK4706","23/5/2018 00:00:00","wasps",0
"SK4706","3/7/2017 00:00:00","all_insects_total",81
"SK4706","3/7/2017 00:00:00","beetles",3
"SK4706","3/7/2017 00:00:00","bumblebees",3
"SK4706","3/7/2017 00:00:00","butterflies_moths",1
"SK4706","3/7/2017 00:00:00","honeybees",2
"SK4706","3/7/2017 00:00:00","hoverflies",12
"SK4706","3/7/2017 00:00:00","insects_other",1
"SK4706","3/7/2017 00:00:00","insects_small",40
"SK4706","3/7/2017 00:00:00","other_flies",12
"SK4706","3/7/2017 00:00:00","solitary_bees",3
"SK4706","3/7/2017 00:00:00","wasps",4
"SK4706","31/8/2017 00:00:00","all_insects_total",25
"SK4706","31/8/2017 00:00:00","beetles",0
"SK4706","31/8/2017 00:00:00","bumblebees",1
"SK4706","31/8/2017 00:00:00","butterflies_moths",0
"SK4706","31/8/2017 00:00:00","honeybees",1
"SK4706","31/8/2017 00:00:00","hoverflies",5
"SK4706","31/8/2017 00:00:00","insects_other",0
"SK4706","31/8/2017 00:00:00","insects_small",4
"SK4706","31/8/2017 00:00:00","other_flies",11
"SK4706","31/8/2017 00:00:00","solitary_bees",3
"SK4706","31/8/2017 00:00:00","wasps",0
"SK5480","15/5/2018 00:00:00","all_insects_total",3
"SK5480","15/5/2018 00:00:00","beetles",0
"SK5480","15/5/2018 00:00:00","bumblebees",0
"SK5480","15/5/2018 00:00:00","butterflies_moths",0
"SK5480","15/5/2018 00:00:00","honeybees",0
"SK5480","15/5/2018 00:00:00","hoverflies",0
"SK5480","15/5/2018 00:00:00","insects_other",0
"SK5480","15/5/2018 00:00:00","insects_small",0
"SK5480","15/5/2018 00:00:00","other_flies",3
"SK5480","15/5/2018 00:00:00","solitary_bees",0
"SK5480","15/5/2018 00:00:00","wasps",0
"SK5480","25/7/2017 00:00:00","all_insects_total",52
"SK5480","25/7/2017 00:00:00","beetles",4
"SK5480","25/7/2017 00:00:00","bumblebees",9
"SK5480","25/7/2017 00:00:00","butterflies_moths",4
"SK5480","25/7/2017 00:00:00","honeybees",0
"SK5480","25/7/2017 00:00:00","hoverflies",19
"SK5480","25/7/2017 00:00:00","insects_other",1
"SK5480","25/7/2017 00:00:00","insects_small",3
"SK5480","25/7/2017 00:00:00","other_flies",10
"SK5480","25/7/2017 00:00:00","solitary_bees",1
"SK5480","25/7/2017 00:00:00","wasps",1
"SK5480","7/9/2017 00:00:00","all_insects_total",41
"SK5480","7/9/2017 00:00:00","beetles",0
"SK5480","7/9/2017 00:00:00","bumblebees",6
"SK5480","7/9/2017 00:00:00","butterflies_moths",1
"SK5480","7/9/2017 00:00:00","honeybees",11
"SK5480","7/9/2017 00:00:00","hoverflies",12
"SK5480","7/9/2017 00:00:00","insects_other",0
"SK5480","7/9/2017 00:00:00","insects_small",2
"SK5480","7/9/2017 00:00:00","other_flies",4
"SK5480","7/9/2017 00:00:00","solitary_bees",0
"SK5480","7/9/2017 00:00:00","wasps",5
"SK9826","1/9/2017 00:00:00","all_insects_total",34
"SK9826","1/9/2017 00:00:00","beetles",1
"SK9826","1/9/2017 00:00:00","bumblebees",5
"SK9826","1/9/2017 00:00:00","butterflies_moths",2
"SK9826","1/9/2017 00:00:00","honeybees",7
"SK9826","1/9/2017 00:00:00","hoverflies",6
"SK9826","1/9/2017 00:00:00","insects_other",0
"SK9826","1/9/2017 00:00:00","insects_small",2
"SK9826","1/9/2017 00:00:00","other_flies",10
"SK9826","1/9/2017 00:00:00","solitary_bees",1
"SK9826","1/9/2017 00:00:00","wasps",0
"SK9826","18/5/2018 00:00:00","all_insects_total",10
"SK9826","18/5/2018 00:00:00","beetles",4
"SK9826","18/5/2018 00:00:00","bumblebees",1
"SK9826","18/5/2018 00:00:00","butterflies_moths",0
"SK9826","18/5/2018 00:00:00","honeybees",1
"SK9826","18/5/2018 00:00:00","hoverflies",0
"SK9826","18/5/2018 00:00:00","insects_other",0
"SK9826","18/5/2018 00:00:00","insects_small",1
"SK9826","18/5/2018 00:00:00","other_flies",2
"SK9826","18/5/2018 00:00:00","solitary_bees",1
"SK9826","18/5/2018 00:00:00","wasps",0
"SK9826","21/8/2018 00:00:00","all_insects_total",13
"SK9826","21/8/2018 00:00:00","beetles",0
"SK9826","21/8/2018 00:00:00","bumblebees",1
"SK9826","21/8/2018 00:00:00","butterflies_moths",0
"SK9826","21/8/2018 00:00:00","honeybees",0
"SK9826","21/8/2018 00:00:00","hoverflies",1
"SK9826","21/8/2018 00:00:00","insects_other",1
"SK9826","21/8/2018 00:00:00","insects_small",0
"SK9826","21/8/2018 00:00:00","other_flies",9
"SK9826","21/8/2018 00:00:00","solitary_bees",0
"SK9826","21/8/2018 00:00:00","wasps",1
"SK9826","24/7/2018 00:00:00","all_insects_total",31
"SK9826","24/7/2018 00:00:00","beetles",0
"SK9826","24/7/2018 00:00:00","bumblebees",5
"SK9826","24/7/2018 00:00:00","butterflies_moths",2
"SK9826","24/7/2018 00:00:00","honeybees",0
"SK9826","24/7/2018 00:00:00","hoverflies",8
"SK9826","24/7/2018 00:00:00","insects_other",0
"SK9826","24/7/2018 00:00:00","insects_small",0
"SK9826","24/7/2018 00:00:00","other_flies",11
"SK9826","24/7/2018 00:00:00","solitary_bees",3
"SK9826","24/7/2018 00:00:00","wasps",2
"SK9826","4/7/2017 00:00:00","all_insects_total",198
"SK9826","4/7/2017 00:00:00","beetles",1
"SK9826","4/7/2017 00:00:00","bumblebees",12
"SK9826","4/7/2017 00:00:00","butterflies_moths",2
"SK9826","4/7/2017 00:00:00","honeybees",0
"SK9826","4/7/2017 00:00:00","hoverflies",16
"SK9826","4/7/2017 00:00:00","insects_other",0
"SK9826","4/7/2017 00:00:00","insects_small",150
"SK9826","4/7/2017 00:00:00","other_flies",16
"SK9826","4/7/2017 00:00:00","solitary_bees",0
"SK9826","4/7/2017 00:00:00","wasps",1
"SN0732","15/8/2017 00:00:00","all_insects_total",7
"SN0732","15/8/2017 00:00:00","beetles",0
"SN0732","15/8/2017 00:00:00","bumblebees",5
"SN0732","15/8/2017 00:00:00","butterflies_moths",0
"SN0732","15/8/2017 00:00:00","honeybees",0
"SN0732","15/8/2017 00:00:00","hoverflies",0
"SN0732","15/8/2017 00:00:00","insects_other",0
"SN0732","15/8/2017 00:00:00","insects_small",0
"SN0732","15/8/2017 00:00:00","other_flies",2
"SN0732","15/8/2017 00:00:00","solitary_bees",0
"SN0732","15/8/2017 00:00:00","wasps",0
"SN0732","17/5/2018 00:00:00","all_insects_total",0
"SN0732","17/5/2018 00:00:00","beetles",0
"SN0732","17/5/2018 00:00:00","bumblebees",0
"SN0732","17/5/2018 00:00:00","butterflies_moths",0
"SN0732","17/5/2018 00:00:00","honeybees",0
"SN0732","17/5/2018 00:00:00","hoverflies",0
"SN0732","17/5/2018 00:00:00","insects_other",0
"SN0732","17/5/2018 00:00:00","insects_small",0
"SN0732","17/5/2018 00:00:00","other_flies",0
"SN0732","17/5/2018 00:00:00","solitary_bees",0
"SN0732","17/5/2018 00:00:00","wasps",0
"SN0732","17/7/2018 00:00:00","all_insects_total",1
"SN0732","17/7/2018 00:00:00","beetles",0
"SN0732","17/7/2018 00:00:00","bumblebees",1
"SN0732","17/7/2018 00:00:00","butterflies_moths",0
"SN0732","17/7/2018 00:00:00","honeybees",0
"SN0732","17/7/2018 00:00:00","hoverflies",0
"SN0732","17/7/2018 00:00:00","insects_other",0
"SN0732","17/7/2018 00:00:00","insects_small",0
"SN0732","17/7/2018 00:00:00","other_flies",0
"SN0732","17/7/2018 00:00:00","solitary_bees",0
"SN0732","17/7/2018 00:00:00","wasps",0
"SN0732","25/6/2018 00:00:00","all_insects_total",3
"SN0732","25/6/2018 00:00:00","beetles",0
"SN0732","25/6/2018 00:00:00","bumblebees",0
"SN0732","25/6/2018 00:00:00","butterflies_moths",0
"SN0732","25/6/2018 00:00:00","honeybees",0
"SN0732","25/6/2018 00:00:00","hoverflies",0
"SN0732","25/6/2018 00:00:00","insects_other",0
"SN0732","25/6/2018 00:00:00","insects_small",2
"SN0732","25/6/2018 00:00:00","other_flies",1
"SN0732","25/6/2018 00:00:00","solitary_bees",0
"SN0732","25/6/2018 00:00:00","wasps",0
"SN0732","4/9/2018 00:00:00","all_insects_total",0
"SN0732","4/9/2018 00:00:00","beetles",0
"SN0732","4/9/2018 00:00:00","bumblebees",0
"SN0732","4/9/2018 00:00:00","butterflies_moths",0
"SN0732","4/9/2018 00:00:00","honeybees",0
"SN0732","4/9/2018 00:00:00","hoverflies",0
"SN0732","4/9/2018 00:00:00","insects_other",0
"SN0732","4/9/2018 00:00:00","insects_small",0
"SN0732","4/9/2018 00:00:00","other_flies",0
"SN0732","4/9/2018 00:00:00","solitary_bees",0
"SN0732","4/9/2018 00:00:00","wasps",0
"SN6098","14/8/2018 00:00:00","all_insects_total",20
"SN6098","14/8/2018 00:00:00","beetles",0
"SN6098","14/8/2018 00:00:00","bumblebees",2
"SN6098","14/8/2018 00:00:00","butterflies_moths",0
"SN6098","14/8/2018 00:00:00","honeybees",0
"SN6098","14/8/2018 00:00:00","hoverflies",4
"SN6098","14/8/2018 00:00:00","insects_other",1
"SN6098","14/8/2018 00:00:00","insects_small",10
"SN6098","14/8/2018 00:00:00","other_flies",3
"SN6098","14/8/2018 00:00:00","solitary_bees",0
"SN6098","14/8/2018 00:00:00","wasps",0
"SN6098","17/7/2017 00:00:00","all_insects_total",2
"SN6098","17/7/2017 00:00:00","beetles",0
"SN6098","17/7/2017 00:00:00","bumblebees",2
"SN6098","17/7/2017 00:00:00","butterflies_moths",0
"SN6098","17/7/2017 00:00:00","honeybees",0
"SN6098","17/7/2017 00:00:00","hoverflies",0
"SN6098","17/7/2017 00:00:00","insects_other",0
"SN6098","17/7/2017 00:00:00","insects_small",0
"SN6098","17/7/2017 00:00:00","other_flies",0
"SN6098","17/7/2017 00:00:00","solitary_bees",0
"SN6098","17/7/2017 00:00:00","wasps",0
"SN6098","31/8/2017 00:00:00","all_insects_total",5
"SN6098","31/8/2017 00:00:00","beetles",0
"SN6098","31/8/2017 00:00:00","bumblebees",0
"SN6098","31/8/2017 00:00:00","butterflies_moths",0
"SN6098","31/8/2017 00:00:00","honeybees",0
"SN6098","31/8/2017 00:00:00","hoverflies",0
"SN6098","31/8/2017 00:00:00","insects_other",2
"SN6098","31/8/2017 00:00:00","insects_small",2
"SN6098","31/8/2017 00:00:00","other_flies",1
"SN6098","31/8/2017 00:00:00","solitary_bees",0
"SN6098","31/8/2017 00:00:00","wasps",0
"SN6185","13/8/2018 00:00:00","all_insects_total",9
"SN6185","13/8/2018 00:00:00","beetles",0
"SN6185","13/8/2018 00:00:00","bumblebees",9
"SN6185","13/8/2018 00:00:00","butterflies_moths",0
"SN6185","13/8/2018 00:00:00","honeybees",0
"SN6185","13/8/2018 00:00:00","hoverflies",0
"SN6185","13/8/2018 00:00:00","insects_other",0
"SN6185","13/8/2018 00:00:00","insects_small",0
"SN6185","13/8/2018 00:00:00","other_flies",0
"SN6185","13/8/2018 00:00:00","solitary_bees",0
"SN6185","13/8/2018 00:00:00","wasps",0
"SN6185","15/8/2018 00:00:00","all_insects_total",29
"SN6185","15/8/2018 00:00:00","beetles",0
"SN6185","15/8/2018 00:00:00","bumblebees",0
"SN6185","15/8/2018 00:00:00","butterflies_moths",0
"SN6185","15/8/2018 00:00:00","honeybees",0
"SN6185","15/8/2018 00:00:00","hoverflies",9
"SN6185","15/8/2018 00:00:00","insects_other",3
"SN6185","15/8/2018 00:00:00","insects_small",9
"SN6185","15/8/2018 00:00:00","other_flies",7
"SN6185","15/8/2018 00:00:00","solitary_bees",0
"SN6185","15/8/2018 00:00:00","wasps",1
"SN6185","21/8/2017 00:00:00","all_insects_total",77
"SN6185","21/8/2017 00:00:00","beetles",3
"SN6185","21/8/2017 00:00:00","bumblebees",1
"SN6185","21/8/2017 00:00:00","butterflies_moths",0
"SN6185","21/8/2017 00:00:00","honeybees",0
"SN6185","21/8/2017 00:00:00","hoverflies",2
"SN6185","21/8/2017 00:00:00","insects_other",15
"SN6185","21/8/2017 00:00:00","insects_small",25
"SN6185","21/8/2017 00:00:00","other_flies",31
"SN6185","21/8/2017 00:00:00","solitary_bees",0
"SN6185","21/8/2017 00:00:00","wasps",0
"SN6634","13/7/2017 00:00:00","all_insects_total",30
"SN6634","13/7/2017 00:00:00","beetles",1
"SN6634","13/7/2017 00:00:00","bumblebees",2
"SN6634","13/7/2017 00:00:00","butterflies_moths",0
"SN6634","13/7/2017 00:00:00","honeybees",1
"SN6634","13/7/2017 00:00:00","hoverflies",5
"SN6634","13/7/2017 00:00:00","insects_other",3
"SN6634","13/7/2017 00:00:00","insects_small",5
"SN6634","13/7/2017 00:00:00","other_flies",13
"SN6634","13/7/2017 00:00:00","solitary_bees",0
"SN6634","13/7/2017 00:00:00","wasps",0
"SN6634","18/5/2018 00:00:00","all_insects_total",35
"SN6634","18/5/2018 00:00:00","beetles",0
"SN6634","18/5/2018 00:00:00","bumblebees",0
"SN6634","18/5/2018 00:00:00","butterflies_moths",0
"SN6634","18/5/2018 00:00:00","honeybees",0
"SN6634","18/5/2018 00:00:00","hoverflies",0
"SN6634","18/5/2018 00:00:00","insects_other",2
"SN6634","18/5/2018 00:00:00","insects_small",28
"SN6634","18/5/2018 00:00:00","other_flies",4
"SN6634","18/5/2018 00:00:00","solitary_bees",1
"SN6634","18/5/2018 00:00:00","wasps",0
"SN6634","22/6/2017 00:00:00","all_insects_total",11
"SN6634","22/6/2017 00:00:00","beetles",0
"SN6634","22/6/2017 00:00:00","bumblebees",0
"SN6634","22/6/2017 00:00:00","butterflies_moths",0
"SN6634","22/6/2017 00:00:00","honeybees",1
"SN6634","22/6/2017 00:00:00","hoverflies",0
"SN6634","22/6/2017 00:00:00","insects_other",0
"SN6634","22/6/2017 00:00:00","insects_small",7
"SN6634","22/6/2017 00:00:00","other_flies",3
"SN6634","22/6/2017 00:00:00","solitary_bees",0
"SN6634","22/6/2017 00:00:00","wasps",0
"SN6634","23/8/2018 00:00:00","all_insects_total",85
"SN6634","23/8/2018 00:00:00","beetles",0
"SN6634","23/8/2018 00:00:00","bumblebees",2
"SN6634","23/8/2018 00:00:00","butterflies_moths",0
"SN6634","23/8/2018 00:00:00","honeybees",9
"SN6634","23/8/2018 00:00:00","hoverflies",25
"SN6634","23/8/2018 00:00:00","insects_other",0
"SN6634","23/8/2018 00:00:00","insects_small",2
"SN6634","23/8/2018 00:00:00","other_flies",39
"SN6634","23/8/2018 00:00:00","solitary_bees",2
"SN6634","23/8/2018 00:00:00","wasps",6
"SN6634","25/7/2018 00:00:00","all_insects_total",170
"SN6634","25/7/2018 00:00:00","beetles",0
"SN6634","25/7/2018 00:00:00","bumblebees",15
"SN6634","25/7/2018 00:00:00","butterflies_moths",5
"SN6634","25/7/2018 00:00:00","honeybees",0
"SN6634","25/7/2018 00:00:00","hoverflies",63
"SN6634","25/7/2018 00:00:00","insects_other",1
"SN6634","25/7/2018 00:00:00","insects_small",13
"SN6634","25/7/2018 00:00:00","other_flies",72
"SN6634","25/7/2018 00:00:00","solitary_bees",1
"SN6634","25/7/2018 00:00:00","wasps",0
"SN6634","7/6/2018 00:00:00","all_insects_total",33
"SN6634","7/6/2018 00:00:00","beetles",1
"SN6634","7/6/2018 00:00:00","bumblebees",3
"SN6634","7/6/2018 00:00:00","butterflies_moths",0
"SN6634","7/6/2018 00:00:00","honeybees",0
"SN6634","7/6/2018 00:00:00","hoverflies",13
"SN6634","7/6/2018 00:00:00","insects_other",1
"SN6634","7/6/2018 00:00:00","insects_small",6
"SN6634","7/6/2018 00:00:00","other_flies",9
"SN6634","7/6/2018 00:00:00","solitary_bees",0
