"muLatitude","muSpecies","muVisits","sigmaAlphaSites","sigmaAlphaSpecies","sigmaLambda","sigmaLatitude","sigmaSpecies","model","truth"
-0.854718304810703,3.8944646984915,-0.540052111715683,0.488766506224119,0.783418968712453,3.02597793484329,1.36591939586622,2.24135875755603,"IDMCO","covariate"
-0.725552320342736,3.32018330353953,-0.557502593944279,0.486025275844127,0.813631821744343,2.04293940252074,1.0667014495356,1.01868750178762,"IDMCO","covariate"
-0.867132912843471,3.03419615998018,-0.587159959242936,0.437366675476684,0.844613131713402,1.9770238998978,1.12441853786932,1.26705376200074,"IDMCO","covariate"
-0.687698689544387,2.69677277604903,-0.538548870831416,0.467951330943795,0.826666317738509,2.39930184572373,0.987993245615069,0.845291883304516,"IDMCO","covariate"
-0.701370977747842,2.69170791385761,-0.577421583165773,0.499442654353022,0.807491715036147,2.2792170852286,0.893769054685257,0.508134120225819,"IDMCO","covariate"
-0.847645030423752,3.59249295086375,-0.545319549040829,0.48067811181427,0.820424480448617,2.91645217273395,1.1705391741571,0.973053091257646,"IDMCO","covariate"
-0.729234402014406,3.09220374209484,-0.540903465669883,0.470826138331032,0.829792557528459,2.11082362424988,0.953575048342882,1.25326470755441,"IDMCO","covariate"
-0.851283126900573,2.84535524852909,-0.548219177638045,0.472776655461945,0.764173533943625,2.04652060285301,1.13938440206514,1.01328012021626,"IDMCO","covariate"
-0.867039698407442,3.33804509000123,-0.597102210133763,0.47891579957354,0.815209611961147,2.12075919193326,1.19745095525905,1.04999275261368,"IDMCO","covariate"
-0.817889862494508,3.05275162815127,-0.582249842260393,0.503998375729724,0.821639914253987,2.05033385359646,1.15939586993982,0.736075539266231,"IDMCO","covariate"
-0.716291800489598,3.02698525717519,-0.562898181889001,0.522161833448066,0.792938916587138,2.19709064761126,1.04813082963418,0.618604881905483,"IDMCO","covariate"
-0.956088059326478,3.92079040367274,-0.529935836221208,0.483604203656511,0.811010099540012,2.17864739509067,1.24348091977398,2.70403317924059,"IDMCO","covariate"
-1.05943750315576,4.68893469775864,-0.598938648147605,0.469757021804597,0.857886946030924,3.362065555544,1.41957305967983,3.76633826185199,"IDMCO","covariate"
-1.03914212979242,5.75620982718795,-0.58262041664998,0.500704671256035,0.81079817926132,3.41697918536013,1.46426052669675,3.12499653655047,"IDMCO","covariate"
-0.796069239354199,3.72380029001969,-0.520337551877629,0.474958260396712,0.818912688389294,2.66406450253614,1.14334530926018,1.36325695662132,"IDMCO","covariate"
-0.789501204292576,3.13544714649372,-0.527128956617949,0.494463861735844,0.808300819558921,2.36015755278163,1.19490957673969,1.05011028225759,"IDMCO","covariate"
-0.815590482087148,2.93924603762683,-0.582986826432436,0.515614000760901,0.829828561857719,1.95479811079701,1.09015448688719,1.09422207115824,"IDMCO","covariate"
-0.72364430337137,2.88526661513517,-0.458262256510397,0.48012890400561,0.823678350138452,1.95818817623926,1.11244727268694,0.405305474051368,"IDMCO","covariate"
-0.6720059824505,3.11916740664405,-0.53011947607402,0.495548061866646,0.7867145651725,2.31965867952434,1.13246507648429,0.777857940897461,"IDMCO","covariate"
-0.872990680453331,3.69985283673672,-0.545071225386158,0.469194265096969,0.800306635398774,2.4140305403626,1.23337835709163,1.21789190222772,"IDMCO","covariate"
-0.935844153768947,3.87243343917208,-0.600959663693561,0.491109180924027,0.775774173947905,4.99501293988148,1.5082587274614,1.28684430781548,"SOM","shared"
-0.89127641348167,3.1953950971569,-0.538371377796019,0.478478128249371,0.78488315094088,5.00451484100067,1.1395941670765,0.613662397410339,"SOM","shared"
-0.942671326385354,3.21083445646913,-0.497126624750017,0.475577111077778,0.806656862372868,4.95745816313709,1.26934102474162,0.652908939570779,"SOM","shared"
-0.848345970905795,3.33933511206292,-0.577736153273173,0.485123638754734,0.794203673986362,4.96272194014084,1.26570340865907,0.63053097097779,"SOM","shared"
-1.12209384672572,3.22325130039899,-0.47683200920693,0.457588062244057,0.791096468362818,4.97087783597518,1.09622860238537,0.634690899136248,"SOM","shared"
-1.01754930027575,3.51884075385924,-0.543005859867405,0.463406165911155,0.796703890642109,4.98296217651148,1.35146416824134,0.454293042048896,"SOM","shared"
-1.02598144255951,3.06104963976461,-0.54965038037483,0.484492110187875,0.809623152358601,4.99865625325434,1.00847217689272,0.61937098761046,"SOM","shared"
-1.1492157674254,3.77638154430882,-0.565766705240483,0.451641021553088,0.798090403089316,5.01621509887559,1.44360647807613,0.901609961685141,"SOM","shared"
-1.24268362667329,3.5508759912183,-0.561981231094516,0.519245217679083,0.772564360216026,5.01091656256438,1.01224438030215,1.252578188408,"SOM","shared"
-0.496014322429716,3.98327230963623,-0.570605319255588,0.457374884158903,0.823448707938393,5.00248853608721,2.05187339015466,1.02472290410856,"SOM","shared"
-0.843649002241198,3.00302769281922,-0.50113421577836,0.491268254645632,0.787173071415499,5.01555578314357,0.960029738720727,0.588227739176471,"SOM","shared"
-0.887479148274838,3.53664273623436,-0.517147256708278,0.451059840981524,0.789505541967308,4.9691217752287,1.34818523325951,1.60624316800693,"SOM","shared"
-0.681190602809076,3.48589816382288,-0.506959820345357,0.466804387780885,0.827303148262296,4.98699964753006,1.52568492597886,0.461190806004188,"SOM","shared"
-0.852453270471685,3.19266021817435,-0.514311152721672,0.450557358551809,0.807240892636043,5.00854639043752,1.45012066647289,0.614867673432176,"SOM","shared"
-0.957045291472103,3.51452990149984,-0.580435457259128,0.496136882791172,0.805697447414763,4.97678147356677,1.64377616767001,0.691062295532583,"SOM","shared"
-0.668274074830315,3.50011121264095,-0.532667856314624,0.44929383239887,0.754436273015209,5.00483767897989,1.88415711139649,0.507068052778991,"SOM","shared"
-1.13988498844711,4.15158717427158,-0.524214548460293,0.478046834656116,0.813165563042555,5.05906667178303,1.81755160914825,1.23966605882881,"SOM","shared"
-0.725944069914356,3.42788280550392,-0.528092806866776,0.499566953746216,0.793219706656968,4.97930903957915,1.35934213322835,0.849822963615052,"SOM","shared"
-1.09600279070522,3.43194267714429,-0.55999115614075,0.512452662277782,0.796560617546945,4.9828843313612,1.18218911061101,0.859004795092915,"SOM","shared"
-0.986103642052088,3.85219944080534,-0.624766590509898,0.514664496646461,0.775155155617189,4.98772473736197,1.6075938289289,0.620886751248858,"SOM","shared"
-0.756972164927122,3.0827483551601,-0.513827716066192,0.459967287536982,0.810276578979155,5.00158366607294,1.23738612606893,0.536795879196775,"SOM","shared"
-0.732652421169526,3.40639995530347,-0.555199904806426,0.508743379613542,0.813093037557733,5.01995771715653,1.43515652863991,0.59683226044206,"SOM","shared"
-0.766060229003076,3.14405443120406,-0.523766541674704,0.502767938295425,0.794239871531132,5.01495047325785,1.34423126193187,0.562158780223606,"SOM","shared"
-0.87174517521567,3.09822136045857,-0.530945022839399,0.50280044693314,0.809077959999241,5.02346840999321,1.15797094239951,0.471300428839301,"SOM","shared"
-0.749682219499241,3.16501422973985,-0.587758709443412,0.454208910091918,0.768450972250342,4.98282751361416,1.50921661536786,0.465575796920296,"SOM","shared"
-1.03569813031047,3.34271356578677,-0.521807570397366,0.461424768521815,0.753061135334262,4.98958461788682,1.24461604839727,0.582542054779146,"SOM","shared"
-1.27934621839608,4.04432775123509,-0.518854744042156,0.462127528778079,0.822373080513392,4.99843459290515,1.44331381629821,0.883884450876189,"SOM","shared"
-0.921195667224146,3.29074787178001,-0.522822160453997,0.476499411913944,0.79144435938519,5.01900609354923,1.33182998343446,0.564755831786353,"SOM","shared"
-0.981727359631434,3.8704831493232,-0.519239351554492,0.5059925659868,0.845785140292331,4.98094019968315,1.77446560479473,0.782832695595037,"SOM","shared"
-0.984478749243188,3.82405059633767,-0.572307435505706,0.448223211561215,0.844835923243795,5.04086110183402,1.59996352490767,1.46603051188481,"SOM","shared"
-0.777894713222859,2.90569961972087,-0.539355548428154,0.448556995289874,0.786021637445568,4.98887597862556,1.25616757321707,0.556838898838896,"SOM","shared"
-0.769502589813294,3.68236131594325,-0.541599799244888,0.50801212133454,0.852523591096943,5.00321440217827,1.57432962830792,0.644979102214406,"SOM","shared"
-1.04699224491113,3.70458114420797,-0.525336742309197,0.48196383297454,0.819758647757373,5.01444069109061,1.61921008546775,0.747802524769809,"SOM","shared"
-0.836959258627626,3.62541246718262,-0.524760228522445,0.474128465814704,0.807803145423209,5.03865806736938,1.83116405031098,0.540793319027973,"SOM","shared"
-0.730898499190727,3.61250316646331,-0.5600180558472,0.503145758883093,0.805277331720922,5.06051239630846,1.75107863684395,0.560320450860116,"SOM","shared"
-0.801398675957382,3.4022835288947,-0.562330726151184,0.517154909693868,0.826421484446968,4.98183736732125,1.46230079637285,0.595087920582727,"SOM","shared"
-0.854423626950562,3.4569631670706,-0.579408832318347,0.478335974001887,0.805477572727333,4.98263804413358,1.35139886578441,0.892034670293857,"SOM","shared"
-0.84428155453428,3.57380557246105,-0.553070769412145,0.485633841141337,0.760041763040777,4.97420857395726,1.5619895668706,0.641295383461831,"SOM","shared"
-0.823780554267468,4.04652976293368,-0.54413208223795,0.471877738611211,0.796336184140716,4.98709593280837,1.95707961693401,1.21761796411524,"SOM","shared"
-0.993957541828873,3.94671839246127,-0.575532692654217,0.491542611341852,0.819390688214503,5.03401592617226,1.5104812634286,1.04240002708841,"SOM","shared"
-1.01177029618754,3.51686360117383,-0.578658270147494,0.500815768632282,0.796948722165318,5.00457269367617,1.27295226301498,0.504988773285667,"SOM","shared"
-0.623125570750025,3.10165161183619,-0.548308525993229,0.492113130824606,0.782498449213961,4.97432264980629,1.28653468273079,0.843194569296911,"SOM","shared"
-0.742552584010036,3.55585206620075,-0.514419053094877,0.494540480446467,0.804116713250501,5.03445369663693,1.69233147642494,0.619713189476517,"SOM","shared"
-0.806648683396967,3.73973624610819,-0.534168858385057,0.496955671686511,0.798133878220085,5.00301426405413,1.58311461990688,1.11363895474209,"SOM","shared"
-1.07265593360628,3.20969115191839,-0.503414733724103,0.452565647018533,0.801892301288056,5.04737398846074,1.40249948042813,0.892071831585007,"SOM","shared"
-1.03419356722899,3.82795290884127,-0.578433383249628,0.486708196875932,0.841512711931519,5.05907654692516,1.50744143279972,0.762898303248411,"SOM","shared"
-0.70491122672635,3.89136301888374,-0.471913269180165,0.488375721252059,0.849682388953067,4.98534783178487,2.10390060921642,0.725617706935045,"SOM","shared"
-0.914995883040146,4.02250544722646,-0.547123789198935,0.493602285578593,0.823172729539845,5.04381577572029,1.63610580981524,1.14148871870613,"SOM","shared"
-0.816077058426639,3.68487418643642,-0.523574442974201,0.473833351545737,0.787130209516595,4.96896104001454,1.70462944066488,0.743124922174316,"SOM","shared"
-0.935844153768947,3.87243343917208,-0.600959663693561,0.491109180924027,0.775774173947905,4.99501293988148,1.5082587274614,1.28684430781548,"SOM","covariate"
-0.89127641348167,3.1953950971569,-0.538371377796019,0.478478128249371,0.78488315094088,5.00451484100067,1.1395941670765,0.613662397410339,"SOM","covariate"
-0.942671326385354,3.21083445646913,-0.497126624750017,0.475577111077778,0.806656862372868,4.95745816313709,1.26934102474162,0.652908939570779,"SOM","covariate"
-0.848345970905795,3.33933511206292,-0.577736153273173,0.485123638754734,0.794203673986362,4.96272194014084,1.26570340865907,0.63053097097779,"SOM","covariate"
-1.12209384672572,3.22325130039899,-0.47683200920693,0.457588062244057,0.791096468362818,4.97087783597518,1.09622860238537,0.634690899136248,"SOM","covariate"
-1.01754930027575,3.51884075385924,-0.543005859867405,0.463406165911155,0.796703890642109,4.98296217651148,1.35146416824134,0.454293042048896,"SOM","covariate"
-1.02598144255951,3.06104963976461,-0.54965038037483,0.484492110187875,0.809623152358601,4.99865625325434,1.00847217689272,0.61937098761046,"SOM","covariate"
-1.1492157674254,3.77638154430882,-0.565766705240483,0.451641021553088,0.798090403089316,5.01621509887559,1.44360647807613,0.901609961685141,"SOM","covariate"
-1.24268362667329,3.5508759912183,-0.561981231094516,0.519245217679083,0.772564360216026,5.01091656256438,1.01224438030215,1.252578188408,"SOM","covariate"
-0.496014322429716,3.98327230963623,-0.570605319255588,0.457374884158903,0.823448707938393,5.00248853608721,2.05187339015466,1.02472290410856,"SOM","covariate"
-0.843649002241198,3.00302769281922,-0.50113421577836,0.491268254645632,0.787173071415499,5.01555578314357,0.960029738720727,0.588227739176471,"SOM","covariate"
-0.887479148274838,3.53664273623436,-0.517147256708278,0.451059840981524,0.789505541967308,4.9691217752287,1.34818523325951,1.60624316800693,"SOM","covariate"
-0.681190602809076,3.48589816382288,-0.506959820345357,0.466804387780885,0.827303148262296,4.98699964753006,1.52568492597886,0.461190806004188,"SOM","covariate"
-0.852453270471685,3.19266021817435,-0.514311152721672,0.450557358551809,0.807240892636043,5.00854639043752,1.45012066647289,0.614867673432176,"SOM","covariate"
-0.957045291472103,3.51452990149984,-0.580435457259128,0.496136882791172,0.805697447414763,4.97678147356677,1.64377616767001,0.691062295532583,"SOM","covariate"
-0.668274074830315,3.50011121264095,-0.532667856314624,0.44929383239887,0.754436273015209,5.00483767897989,1.88415711139649,0.507068052778991,"SOM","covariate"
-1.13988498844711,4.15158717427158,-0.524214548460293,0.478046834656116,0.813165563042555,5.05906667178303,1.81755160914825,1.23966605882881,"SOM","covariate"
-0.725944069914356,3.42788280550392,-0.528092806866776,0.499566953746216,0.793219706656968,4.97930903957915,1.35934213322835,0.849822963615052,"SOM","covariate"
-1.09600279070522,3.43194267714429,-0.55999115614075,0.512452662277782,0.796560617546945,4.9828843313612,1.18218911061101,0.859004795092915,"SOM","covariate"
-0.986103642052088,3.85219944080534,-0.624766590509898,0.514664496646461,0.775155155617189,4.98772473736197,1.6075938289289,0.620886751248858,"SOM","covariate"
-0.756972164927122,3.0827483551601,-0.513827716066192,0.459967287536982,0.810276578979155,5.00158366607294,1.23738612606893,0.536795879196775,"SOM","covariate"
-0.732652421169526,3.40639995530347,-0.555199904806426,0.508743379613542,0.813093037557733,5.01995771715653,1.43515652863991,0.59683226044206,"SOM","covariate"
-0.766060229003076,3.14405443120406,-0.523766541674704,0.502767938295425,0.794239871531132,5.01495047325785,1.34423126193187,0.562158780223606,"SOM","covariate"
-0.87174517521567,3.09822136045857,-0.530945022839399,0.50280044693314,0.809077959999241,5.02346840999321,1.15797094239951,0.471300428839301,"SOM","covariate"
-0.749682219499241,3.16501422973985,-0.587758709443412,0.454208910091918,0.768450972250342,4.98282751361416,1.50921661536786,0.465575796920296,"SOM","covariate"
-1.03569813031047,3.34271356578677,-0.521807570397366,0.461424768521815,0.753061135334262,4.98958461788682,1.24461604839727,0.582542054779146,"SOM","covariate"
-1.27934621839608,4.04432775123509,-0.518854744042156,0.462127528778079,0.822373080513392,4.99843459290515,1.44331381629821,0.883884450876189,"SOM","covariate"
-0.921195667224146,3.29074787178001,-0.522822160453997,0.476499411913944,0.79144435938519,5.01900609354923,1.33182998343446,0.564755831786353,"SOM","covariate"
-0.981727359631434,3.8704831493232,-0.519239351554492,0.5059925659868,0.845785140292331,4.98094019968315,1.77446560479473,0.782832695595037,"SOM","covariate"
-0.984478749243188,3.82405059633767,-0.572307435505706,0.448223211561215,0.844835923243795,5.04086110183402,1.59996352490767,1.46603051188481,"SOM","covariate"
-0.777894713222859,2.90569961972087,-0.539355548428154,0.448556995289874,0.786021637445568,4.98887597862556,1.25616757321707,0.556838898838896,"SOM","covariate"
-0.769502589813294,3.68236131594325,-0.541599799244888,0.50801212133454,0.852523591096943,5.00321440217827,1.57432962830792,0.644979102214406,"SOM","covariate"
-1.04699224491113,3.70458114420797,-0.525336742309197,0.48196383297454,0.819758647757373,5.01444069109061,1.61921008546775,0.747802524769809,"SOM","covariate"
-0.836959258627626,3.62541246718262,-0.524760228522445,0.474128465814704,0.807803145423209,5.03865806736938,1.83116405031098,0.540793319027973,"SOM","covariate"
-0.730898499190727,3.61250316646331,-0.5600180558472,0.503145758883093,0.805277331720922,5.06051239630846,1.75107863684395,0.560320450860116,"SOM","covariate"
-0.801398675957382,3.4022835288947,-0.562330726151184,0.517154909693868,0.826421484446968,4.98183736732125,1.46230079637285,0.595087920582727,"SOM","covariate"
-0.854423626950562,3.4569631670706,-0.579408832318347,0.478335974001887,0.805477572727333,4.98263804413358,1.35139886578441,0.892034670293857,"SOM","covariate"
-0.84428155453428,3.57380557246105,-0.553070769412145,0.485633841141337,0.760041763040777,4.97420857395726,1.5619895668706,0.641295383461831,"SOM","covariate"
-0.823780554267468,4.04652976293368,-0.54413208223795,0.471877738611211,0.796336184140716,4.98709593280837,1.95707961693401,1.21761796411524,"SOM","covariate"
-0.993957541828873,3.94671839246127,-0.575532692654217,0.491542611341852,0.819390688214503,5.03401592617226,1.5104812634286,1.04240002708841,"SOM","covariate"
-1.01177029618754,3.51686360117383,-0.578658270147494,0.500815768632282,0.796948722165318,5.00457269367617,1.27295226301498,0.504988773285667,"SOM","covariate"
-0.623125570750025,3.10165161183619,-0.548308525993229,0.492113130824606,0.782498449213961,4.97432264980629,1.28653468273079,0.843194569296911,"SOM","covariate"
-0.742552584010036,3.55585206620075,-0.514419053094877,0.494540480446467,0.804116713250501,5.03445369663693,1.69233147642494,0.619713189476517,"SOM","covariate"
-0.806648683396967,3.73973624610819,-0.534168858385057,0.496955671686511,0.798133878220085,5.00301426405413,1.58311461990688,1.11363895474209,"SOM","covariate"
-1.07265593360628,3.20969115191839,-0.503414733724103,0.452565647018533,0.801892301288056,5.04737398846074,1.40249948042813,0.892071831585007,"SOM","covariate"
-1.03419356722899,3.82795290884127,-0.578433383249628,0.486708196875932,0.841512711931519,5.05907654692516,1.50744143279972,0.762898303248411,"SOM","covariate"
-0.70491122672635,3.89136301888374,-0.471913269180165,0.488375721252059,0.849682388953067,4.98534783178487,2.10390060921642,0.725617706935045,"SOM","covariate"
-0.914995883040146,4.02250544722646,-0.547123789198935,0.493602285578593,0.823172729539845,5.04381577572029,1.63610580981524,1.14148871870613,"SOM","covariate"
-0.816077058426639,3.68487418643642,-0.523574442974201,0.473833351545737,0.787130209516595,4.96896104001454,1.70462944066488,0.743124922174316,"SOM","covariate"
